latitude,longitude,depth,mag,time
33.8265,-116.1511667,2.76,1.34,1668890094380
51.8632,-177.9389,4.9,1.8,1668890047987
51.8531666666667,-177.961666666667,3.8,1.4,1668890028990
35.8818333,-117.6943333,6.21,1.17,1668889785930
31.61456687,-103.9645216,8.728076172,1.7,1668889642129
17.9536666666667,-66.9488333333333,10.34,2.12,1668889617890
51.1092,-178.857,42.333,3.6,1668889617762
51.3633,-175.9236,35,2.6,1668889521763
35.6783333,-117.5613333,7.03,1.79,1668889444050
51.854,-177.978833333333,-1.8,0.77,1668889306900
37.4863333,-119.3888333,24.04,1.7,1668889229500
51.8495,-177.9566,3.7,1.9,1668889187773
51.8525,-177.980166666667,3.24,1.23,1668889093160
51.8661666666667,-177.985333333333,-1.69,1.23,1668888924090
51.8582,-177.9646,5.2,1.9,1668888893752
-59.6929,-25.6355,10,4.7,1668888852504
51.855,-177.982,5.2,0.88,1668888557840
51.8568333333333,-177.987833333333,3.8,1.2,1668888519030
51.8638333333333,-178.018833333333,6.3,1.18,1668888429680
51.8481666666667,-177.975333333333,-1.78,1.89,1668888277110
51.8415,-177.9951,6.3,2.2,1668888253936
51.8534,-177.9905,6.4,2.2,1668888203046
-59.7975,-26.455,62.247,5.1,1668888129204
51.8526666666667,-177.972333333333,3.71,1.05,1668887948340
35.5031667,-118.3978333,5.05,1.52,1668887614570
51.856,-177.9196,7.1,1.8,1668887609319
51.8506666666667,-177.953166666667,2.78,1.32,1668887535800
51.8503333333333,-177.955333333333,2.11,1.37,1668887503880
59.3397,-151.9265,69.6,1.9,1668887433995
51.8545,-177.973833333333,-1.8,1.55,1668887425710
19.1844997406006,-155.398834228516,31.2600002288818,1.98000002,1668887411450
-59.9457,-26.7044,67.998,4.5,1668887385457
53.6403,-166.3749,76.283,2.8,1668887241706
51.8503,-177.9953,9.5,1.9,1668887196185
51.8672,-177.9676,7.1,1.9,1668887109192
51.8531666666667,-177.981666666667,3.43,1.22,1668887071060
51.8533333333333,-177.966166666667,1.67,1.03,1668887059480
51.8701666666667,-177.999666666667,6,1.18,1668886973350
51.8586666666667,-177.992166666667,4.67,1.32,1668886823240
51.8535,-177.985333333333,3.91,0.92,1668886820600
46.851333333333336,-121.75416666666666,2.37,0.27,1668886815760
51.8484,-177.9894,4.8,2,1668886640759
-22.7095,-176.5864,110.333,4.3,1668886632774
51.8506666666667,-177.968833333333,3.72,1.39,1668886613000
51.8518333333333,-177.971333333333,3.99,1.39,1668886612960
51.8571666666667,-177.988,3.95,1.17,1668886592020
51.8608333333333,-177.969833333333,3.69,1.17,1668886578200
51.8563333333333,-177.978666666667,2.88,1.08,1668886445410
58.2353333333333,-155.1765,2.37,-0.69,1668886436580
51.8623333333333,-177.975666666667,2.7,1.25,1668886434590
38.8375,-122.799,1.93,0.57,1668886429090
51.8531666666667,-177.975166666667,1.26,1.04,1668886407760
38.7801,-119.6198,7.9,0.5,1668886361698
51.846,-177.9783,7.4,2.1,1668886319764
58.2385,-155.221333333333,3.33,-0.66,1668886270450
58.2313333333333,-155.201166666667,2.28,-0.62,1668886244020
51.8555,-177.980833333333,3.42,1.6,1668886243720
51.8585,-177.980666666667,3.81,1.47,1668886206240
51.861,-177.989833333333,5.8,1.53,1668886074020
37.447,-118.8703333,5.47,0.76,1668886027680
51.8553,-177.9978,6.1,2.3,1668886014936
51.8538333333333,-177.969333333333,-1.77,0.92,1668885859260
58.2305,-155.1983,5.8,0.5,1668885827410
51.8571666666667,-177.9825,3.37,1.26,1668885821070
51.8576666666667,-177.972333333333,3.74,1.22,1668885711300
51.8446,-177.9746,5.7,2,1668885665102
51.8573333333333,-177.977,4.1,1.39,1668885609670
51.8513333333333,-177.980166666667,3.77,1.18,1668885568920
51.8538333333333,-177.987666666667,3.43,0.98,1668885486120
51.8606666666667,-177.9765,3.82,1.31,1668885459490
17.9446666666667,-66.9541666666667,10.46,2.32,1668885407660
51.8516666666667,-177.983333333333,1.47,0.94,1668885290150
51.8608333333333,-177.999833333333,3.08,1.13,1668885273590
51.8536666666667,-177.974666666667,3.83,1.91,1668885218810
51.8513,-177.9708,3.8,1.9,1668885217481
51.8706,-177.9838,7.779,2.6,1668885123373
71.3581,-134.3348,9.201,4,1668885119086
51.8563333333333,-177.983666666667,3.1,2.09,1668885065640
51.8561666666667,-177.984333333333,3.77,2.21,1668885058030
51.8561,-177.9905,9.6,2.1,1668885053182
51.8703,-177.9637,9.165,2.6,1668884982992
51.858,-177.987166666667,3.89,1.41,1668884855680
51.8578333333333,-178.0005,3.65,1.25,1668884833460
51.9112,-177.9709,6.921,3.2,1668884748461
51.8536666666667,-177.978666666667,3.68,1.33,1668884665430
51.8596666666667,-177.988666666667,4.04,1.55,1668884571580
51.8546666666667,-177.967833333333,-1.8,1.72,1668884530440
51.8521666666667,-177.979,3.45,1.19,1668884522000
51.8533333333333,-177.978666666667,3.53,1.12,1668884442850
51.8568333333333,-177.972333333333,-1.8,0.84,1668884426920
51.886,-177.9732,9.426,3,1668884258666
51.8645,-177.9832,9.6,2.1,1668884101931
51.8601666666667,-177.973833333333,3.46,1.6,1668884041390
38.1655,-117.9007,11.1,0.9,1668883971518
65.569,-166.9125,6.1,1.3,1668883754191
51.8525,-177.981666666667,3.85,1.38,1668883632620
44.5236,147.2081,144.04,4.3,1668883580386
61.2013,-152.2918,103.7,1.6,1668883539525
51.8515,-177.986333333333,-0.83,1.11,1668883469950
65.4533,-172.3436,20,2.7,1668883120464
51.8338,-177.9843,6.2,1.9,1668883105057
51.851,-177.980666666667,3.05,0.96,1668882725810
31.63345067,-103.9876064,6.658581543,1.5,1668882676237
65.9338,-151.0018,2.5,0.8,1668882675252
-7.7701,107.9887,69.988,5,1668882510196
2.1292,67.3686,10,4.4,1668882104351
51.0962,-178.8146,26.368,3.6,1668881768313
58.2455,-155.141833333333,0.99,-0.92,1668881718550
17.9523333333333,-66.9493333333333,12.3,2.17,1668881652420
58.2468333333333,-155.1395,1.88,-0.36,1668881590280
51.8585,-178.003,2.44,1.82,1668881055710
51.8581666666667,-178.001166666667,2.07,1.4,1668881037910
51.8487,-177.974,3.8,2,1668880616107
59.5174,-152.96,98,1.8,1668880533150
61.4873,-146.2162,28.5,1.3,1668880494311
51.86,-177.976666666667,5.39,1.04,1668880380130
38.8166656,-122.7993317,3.33,0.88,1668879752020
58.2506666666667,-155.078,5.52,-0.61,1668879383570
51.8508333333333,-177.981166666667,2.48,1.33,1668878988500
51.8625,-177.975,3.74,1.46,1668878925330
58.239,-155.104833333333,5.62,-0.39,1668878786790
38.8173332,-122.7973328,2.36,0.35,1668878781270
31.51904312,-104.0122078,8.188208008,1.9,1668878637027
51.8595,-177.978166666667,3.32,1.21,1668878569750
51.8325,-177.994,9,2.3,1668878469828
60.5088,-151.6978,72.3,2,1668878455813
61.3783,-150.2022,31.5,1.6,1668878300108
38.8216667,-122.8106689,2.06,0.84,1668878251650
44.7993333,-110.805,5.63,0.69,1668877960840
-33.3685,-179.2401,38.955,4.4,1668877936372
31.60327717,-103.973886,8.496704102000002,2.1,1668877903244
-59.817,-26.5158,84.442,5.3,1668877828328
40.3405,-124.2373333,23.4,2.33,1668877776690
61.1542,-147.4947,0,1.8,1668877717007
37.5111667,-118.826,5.46,0.82,1668877434760
33.6548333,-116.7866667,14.15,1.32,1668876731760
51.8536666666667,-177.982666666667,3.61,1.07,1668876308120
17.9858333333333,-66.9718333333333,17.02,2.4,1668876198100
51.1094,-178.7663,28.226,3.6,1668876064507
51.8575,-177.988333333333,2.55,0.71,1668876028620
51.8563333333333,-177.9885,1.67,1.07,1668875717480
35.9998333,-120.5638333,0.26,0.05,1668875349890
35.87483333,-97.58733333,7.7,2.04,1668874518960
63.4988,-147.5873,19.3,1,1668874480633
61.5843,-148.2758,14.8,1.1,1668874301650
51.0767,-178.8304,28.186,3.5,1668874186978
31.61832991,-103.9735493,7.584069824,1.9,1668873779041
60.6051,-146.764,19.5,1.8,1668873517569
60.1338,-152.6262,95.6,1.8,1668873433810
38.456,-118.2569,10.4,1.1,1668873416319
51.8588333333333,-177.989833333333,3.55,1.09,1668873124290
58.2837,-154.1811,80.6,1.5,1668873002636
38.4571,-118.2513,9.5,0.9,1668872920768
61.2369,-147.6072,0,1.2,1668872802974
63.271,-150.5451,119.2,1.8,1668872446652
-19.3274,-68.6549,138.781,4.2,1668871635678
51.8515,-177.996666666667,1.53,1.25,1668871569390
38.8278351,-122.8215027,1.8,0.75,1668871536380
62.9622,-150.66,91.7,1.2,1668871277204
37.4155,-118.6373333,12.78,1.14,1668871040400
38.815834,-122.803833,-0.01,0.99,1668870770180
63.1449,-150.3943,105.4,1.3,1668870758274
51.8523333333333,-177.972666666667,3.79,1.07,1668870660700
38.6,-122.8045,7.06,1.14,1668870184560
51.8525,-177.979333333333,3.2,1.07,1668869957150
60.2293,-150.8257,48,1.5,1668869522976
57.3193,-154.8891,62.1,1.8,1668869277531
32.0166667,-116.3123333,24.35,2.35,1668869093710
61.1822,-142.0903,10,1.6,1668869072291
61.6335,-149.9758,45.4,1.3,1668869053977
59.7699,-152.5555,95.2,1.7,1668868873085
33.79,-116.0728333,3.32,1.38,1668868436210
55.6843,162.5649,19.657,5.1,1668867814152
51.8541666666667,-177.981833333333,3.35,1.21,1668867769260
51.8533333333333,-177.984833333333,3.59,1.34,1668867652970
51.853,-177.9775,3.7,2.2,1668867469706
51.9001666666667,-177.908833333333,9.48,0.45,1668866163500
51.8568333333333,-177.991833333333,3.59,1.02,1668865866940
35.752,-120.3028333,12.22,1.49,1668865569340
36.13883333,-97.28316667,7,0.95,1668865457899
58.291,-155.012666666667,3.93,-0.25,1668865144580
51.8525,-177.974166666667,3.83,1.02,1668865047500
33.9136667,-116.729,16.94,1.04,1668864761850
57.7527,-157.3263,13.5,2.9,1668864719894
51.8641666666667,-177.9955,3.44,1.01,1668864675890
51.8648333333333,-178.002166666667,3.12,1.25,1668864659820
37.4986667,-122.2928333,4.07,0.96,1668864646630
51.859,-177.995666666667,2.98,1.19,1668864619390
51.8591666666667,-177.9855,3.79,1.06,1668864616040
66.3598,-157.2791,4.3,1.6,1668864185842
60.9597,-151.4186,65.7,1.7,1668863902052
66.3839,-135.6019,16.4,1.7,1668863788853
51.86,-177.966833333333,2.61,1.13,1668863079960
51.8493333333333,-177.958666666667,-1.77,0.23,1668863028840
51.8531,-177.9662,11.1,1.8,1668862935190
51.8548333333333,-177.970333333333,3.89,0.99,1668862923980
51.862,-177.993,5.28,1.17,1668862894790
51.8623333333333,-177.9765,5.16,1.03,1668862879960
51.865,-177.9795,5.18,1.28,1668862869370
51.8628,-177.9253,5.2,2.2,1668862659319
51.8535,-177.979833333333,4.06,1.1,1668862651310
51.8573333333333,-177.972166666667,4.07,1.35,1668862556270
51.8536666666667,-177.996833333333,2.41,1.28,1668862496770
51.8568333333333,-177.997166666667,3.7,1.14,1668862489060
51.8593333333333,-177.995666666667,3.42,1.56,1668862454680
51.8566666666667,-177.999166666667,2.4,1.15,1668862439570
31.61739164,-103.979463,6.838537598,2.1,1668862402672
51.8653333333333,-178.0055,5.45,1.28,1668862295570
51.8598333333333,-177.987,5.02,1.08,1668862151580
60.3161,-140.5282,2.8,1.7,1668862128984
38.826,-122.8198333,1.57,1.51,1668862056300
38.8279991,-122.8031693,1.66,0.82,1668861405690
38.1556,-117.8685,11.6,1.6,1668861371443
51.8655,-177.987833333333,3.09,1.22,1668861341300
33.2208333,-116.7545,10.56,1.54,1668861128640
51.8618333333333,-177.998666666667,3.44,1.19,1668861123340
62.8941,-151.3446,11.1,0.9,1668861021466
60.6545,-153.2744,171.9,2.4,1668860573183
51.8581666666667,-178.004666666667,3.26,1.4,1668860542320
44.1529,-130.4379,10,3.4,1668860463883
17.9071666666667,-66.8823333333333,14.01,2.23,1668860324550
62.8846,-149.3438,79.9,1.1,1668860215878
51.859,-178.0085,0.99,1.43,1668860122750
19.1981658935547,-155.493835449219,31.7399997711182,2.6,1668860117250
51.8503,-178.0244,9.1,2,1668860095233
51.8581666666667,-177.992666666667,0.97,1.23,1668860033800
17.8951666666667,-66.8738333333333,14.87,2.47,1668859887480
51.8606666666667,-177.971,5.72,0.97,1668859748450
33.3276667,-116.3408333,12.44,1.61,1668859581900
51.8635,-177.968166666667,5.11,1.23,1668859575120
31.68049591,-104.3987241,7.185595703,2,1668859544262
38.9271667,-123.0283333,-0.01,1.47,1668859470760
38.8358345,-122.8108368,2.01,0.85,1668859413080
33.831,-116.1515,3.05,1.41,1668859394180
51.8558,-177.984,5.8,1.8,1668859390115
51.8605,-177.990333333333,-1.74,1.45,1668859285920
51.8605,-177.996333333333,2.81,1.44,1668859283400
51.834,-177.9904,3.9,2,1668859204388
35.29216667,-98.01183333,6.65,1.71,1668858830090
51.8566666666667,-177.996833333333,1.89,0.44,1668858746310
17.9191666666667,-66.8676666666667,15.32,2.44,1668858586830
19.1826667785645,-155.387832641602,33.3199996948242,1.84000003,1668858364620
51.8591666666667,-177.991,3.07,1.4,1668858255380
18.025,-65.0151666666667,7.95,2.96,1668858143030
51.9127,-178.0231,9.286,3,1668857946691
38.774,-122.712,1.93,1.26,1668857904530
60.9006,-150.5762,3.2,1.3,1668857844584
51.8655,-178.007833333333,3.16,1.56,1668857793810
33.2175,-116.7468333,11.11,0.86,1668857639810
63.5836,-153.3661,2.5,1.5,1668857551145
63.5914,-153.4073,10.3,1.1,1668857221551
51.865,-177.991166666667,2.43,1.26,1668856992150
51.8595,-178.003333333333,2.04,1.36,1668856975910
51.8655,-178.000833333333,3.48,1.41,1668856958810
51.8521666666667,-177.986,2.25,1.04,1668856456360
31.6132422,-103.9834791,9.075134277,1.9,1668856212768
51.8473333333333,-177.984833333333,-1.79,1.16,1668856104360
51.8601666666667,-177.995166666667,3.63,1.19,1668856061540
51.8585,-178.007666666667,3.9,1.1,1668856045980
19.1803340911865,-155.479827880859,31.0900001525879,1.77999997,1668856014590
35.7046667,-117.5131667,6.67,1.63,1668855927520
51.8538333333333,-177.984333333333,0.76,1.19,1668855918680
51.854,-177.997833333333,3.55,1.35,1668855908250
60.5735,-145.1427,6.2,2.2,1668855758402
61.1905,-147.1175,0,1.5,1668855708025
51.8526666666667,-177.971833333333,2.38,1.18,1668855559380
37.4481667,-118.5856667,2.02,0.42,1668855146350
51.858,-178.004833333333,-1.77,1.31,1668854905430
62.2204,-151.1535,77.3,1.4,1668854843670
51.8603,-177.985,8.4,2.1,1668854802491
19.1749992370605,-155.49333190918,34.7400016784668,1.75999999,1668854441810
61.1641,-146.9045,0,1.2,1668854148539
56.2671,-149.3578,10,3.1,1668853897277
29.7535,101.9485,10,4.5,1668853731112
64.4701,-147.3007,8.7,2.6,1668853592349
51.8521666666667,-177.9815,3.15,1.15,1668853587740
51.8536666666667,-177.999666666667,3.77,1.27,1668853575670
51.8437,-177.9953,11.3,1.8,1668853551806
51.8521666666667,-177.995,3.15,1.25,1668853529850
63.9084,-145.7029,17,1.1,1668853522432
64.4215,-147.3776,1.8,0.7,1668853470960
72.3381,-74.3337,9.04,4.5,1668853467674
51.8505,-177.986666666667,1.88,1.37,1668853460380
19.496000289917,-155.65966796875,-3.50999999046326,2,1668853421570
51.8855,-177.9584,9.3,2.4,1668853366271
51.8574,-177.993,4.6,2.1,1668853337628
51.8615,-178.0215,2.22,1.14,1668853187440
-17.3893,-178.3879,583.933,4.4,1668853111212
31.63503405,-103.9951469,5.347473145,2.2,1668852988177
38.7823333,-122.7203333,1.32,0.15,1668852933500
51.8626666666667,-178.002,3.02,1.37,1668852910130
69.6328,-143.6949,22.4,1.3,1668852640647
37.4363333,-118.6173333,12.26,1.07,1668852571320
51.8631666666667,-177.999666666667,2.63,1.22,1668852476250
61.2818,-149.3538,31.9,0.9,1668852430766
33.1656667,-116.0116667,3.43,0.97,1668852425880
33.1708333,-116.0065,3.91,0.53,1668852413820
31.63489585,-104.0020069,7.468383789,4,1668852232335
61.0644,-148.4807,0,1.1,1668852169722
51.8551666666667,-177.987333333333,1.33,1.12,1668852125390
51.8798,-177.9719,6.7,2,1668852021120
51.8596666666667,-177.987333333333,-1.8,1.68,1668851956970
51.8563333333333,-177.9985,2.81,1.51,1668851924450
51.8635,-178.0065,1.4,1.29,1668851842740
51.863,-177.998833333333,2.64,1.47,1668851753180
51.8596666666667,-177.996166666667,2.68,1.34,1668851639980
51.8543333333333,-177.983166666667,-1.8,1.2,1668851620270
33.6223333,-116.729,17.77,2.02,1668851591550
53.9739,-163.6245,27.037,2.5,1668851536049
51.8563333333333,-178.009833333333,4.6,1.4,1668851515980
51.8635,-178.007,1.6,1.21,1668851508950
51.8596666666667,-178.009666666667,3.59,1.38,1668851489020
51.864,-177.996166666667,3.81,1.37,1668851464590
51.9024,-178.0108,8.715,2.9,1668851273509
51.8347,-177.9838,4.5,1.8,1668851235189
34.031,-117.2378333,12.82,2.31,1668851197670
51.8396,-177.9935,12.1,2.2,1668851122996
51.8493,-177.9972,4.1,2.4,1668851075325
51.8464,-177.9618,3.3,2.3,1668851046105
51.8214,-177.9565,9.31,4.1,1668850959264
40.5821667,-122.2243333,14.84,1.5,1668850886150
38.8243332,-122.8018341,2.57,0.84,1668850751000
46.3184,149.2346,178.024,4.4,1668850608336
63.0473,-151.2135,2.9,2,1668850399867
38.8171654,-122.758667,2.01,1.03,1668850209610
42.5827,-120.0842,7.8,-0.4,1668850187322
38.8173332,-122.7655029,1.8,1.17,1668849964100
38.8275,-122.8028333,1.57,1.83,1668849671760
19.1891670227051,-155.489837646484,34.6800003051758,2.02,1668849428860
58.433,-154.2469,90.3,2,1668849260731
33.9625,-116.637,15.42,0.8,1668849152590
38.1499,-118.2485,15.3,0.4,1668848994482
19.2040004730225,-155.382659912109,35.4099998474121,2.28999996,1668848658780
63.1629,-152.1393,2.8,0.8,1668848523087
36.83916667,-97.87333333,4.45,1.49,1668848453719
35.5075,-118.397,4.63,1.09,1668848149680
52.6759,-166.922,24.7,2,1668847678931
36.8375,-97.86416667,3.99,1.21,1668847544479
36.6359,71.3665,223.813,4.4,1668847266777
38.8195,-122.7953339,2.68,0.82,1668847179940
33.2181667,-116.7453333,11.31,0.76,1668847022100
33.1648333,-116.0093333,3.68,0.93,1668846950180
52.7214,-169.5093,25.7,2.2,1668846865094
19.1844997406006,-155.488494873047,35.060001373291,2.17000008,1668846711680
32.7548333,-115.8215,7.64,1.5,1668846097740
58.3126,-156.022,151.9,3.5,1668846090672
36.8596,-115.9734,4.9,0.5,1668845762764
59.8869,-153.0678,123.4,3.1,1668845121595
38.827,-122.8555,1.93,0.33,1668845026510
38.827,-122.8548333,2.4,0.91,1668844947540
-4.583,100.5838,10,4.3,1668844578569
54.8753,-160.3128,24.1,2,1668844348991
-32.4265,-71.8444,24.758,4.5,1668843876465
35.9688333,-120.5235,7.29,0.81,1668843691890
64.4053,-147.3818,2.7,1.2,1668843320905
34.8077,32.663,10,4.2,1668842215384
64.4126,-147.3771,7.4,1.4,1668841925859
19.422,-155.218833333333,5.26,2.39,1668841713050
58.2358333333333,-155.166833333333,4.21,-0.41,1668841673780
19.4585,-155.251666666667,4.55,0.95,1668841547900
56.4336,113.2773,10,4.3,1668841079002
61.4802,-146.7894,12.3,2.7,1668841057102
33.2213333,-116.75,10.28,1.65,1668840947810
63.0297,-150.914,117.3,1.3,1668840856661
-56.2071,-26.8817,45.034,4.5,1668840772869
61.7485,-150.8865,58.1,1.5,1668840670099
-17.8092,-70.9345,76.253,4.5,1668840658517
19.4105,-155.2465,1.8,1.45,1668840579690
61.1742,-147.245,9,1.4,1668840409645
37.4451667,-118.5808333,1.62,0.85,1668840378880
19.121000289917,-155.419006347656,31.2299995422363,1.84000003,1668840185250
9.3422,-82.7042,10,4.1,1668840058126
38.8366667,-122.797,2.1,0.5,1668839961540
